Season,Date,ConstructorName,Points
1979,1979-04-01,Wolf,0.0
1979,1979-05-01,Wolf,0.0
1979,1979-07-01,Wolf,0.0
1979,1979-08-01,Wolf,0.0
1979,1979-09-01,Wolf,0.0
1979,1979-10-01,Wolf,0.0
1978,1978-01-01,Merzario,0.0
1978,1978-03-01,Merzario,0.0
1978,1978-04-01,Merzario,0.0
1978,1978-05-01,Merzario,0.0
1978,1978-06-01,Merzario,0.0
1978,1978-07-01,Merzario,0.0
1978,1978-08-01,Merzario,0.0
1978,1978-09-01,Merzario,0.0
1978,1978-10-01,Merzario,0.0
1979,1979-01-01,Merzario,0.0
1979,1979-02-01,Merzario,0.0
1979,1979-03-01,Merzario,0.0
1979,1979-04-01,Merzario,0.0
1979,1979-05-01,Merzario,0.0
1979,1979-07-01,Merzario,0.0
1979,1979-08-01,Merzario,0.0
1979,1979-09-01,Merzario,0.0
1979,1979-10-01,Merzario,0.0
1979,1979-04-01,Kauhsen,0.0
1979,1979-05-01,Kauhsen,0.0
1979,1979-09-01,Rebaque,0.0
1979,1979-10-01,Rebaque,0.0
1970,1970-07-01,Surtees,0.0
1970,1970-08-01,Surtees,0.0
1970,1970-09-01,Surtees,2.0
1970,1970-10-01,Surtees,1.0
1971,1971-03-01,Surtees,0.0
1971,1971-04-01,Surtees,0.0
1971,1971-05-01,Surtees,1.0
1971,1971-06-01,Surtees,2.0
1971,1971-07-01,Surtees,2.0
1971,1971-08-01,Surtees,0.0
1971,1971-09-01,Surtees,3.0
1971,1971-10-01,Surtees,0.0
1972,1972-01-01,Surtees,2.0
1972,1972-03-01,Surtees,0.0
1972,1972-05-01,Surtees,3.0
1972,1972-06-01,Surtees,3.0
1972,1972-07-01,Surtees,1.0
1972,1972-08-01,Surtees,3.0
1972,1972-09-01,Surtees,6.0
1972,1972-10-01,Surtees,0.0
1973,1973-01-01,Surtees,0.0
1973,1973-02-01,Surtees,0.0
1973,1973-03-01,Surtees,0.0
1973,1973-04-01,Surtees,0.0
1973,1973-05-01,Surtees,0.0
1973,1973-06-01,Surtees,0.0
1973,1973-07-01,Surtees,0.0
1973,1973-08-01,Surtees,7.0
1973,1973-09-01,Surtees,0.0
1973,1973-10-01,Surtees,0.0
1974,1974-01-01,Surtees,3.0
1974,1974-03-01,Surtees,0.0
1974,1974-04-01,Surtees,0.0
1974,1974-05-01,Surtees,0.0
1974,1974-06-01,Surtees,0.0
1974,1974-07-01,Surtees,0.0
1974,1974-08-01,Surtees,0.0
1974,1974-09-01,Surtees,0.0
1974,1974-10-01,Surtees,0.0
1975,1975-01-01,Surtees,0.0
1975,1975-03-01,Surtees,0.0
1975,1975-04-01,Surtees,0.0
1975,1975-05-01,Surtees,0.0
1975,1975-06-01,Surtees,0.0
1975,1975-07-01,Surtees,0.0
1975,1975-08-01,Surtees,0.0
1976,1976-03-01,Surtees,0.0
1976,1976-05-01,Surtees,2.0
1976,1976-06-01,Surtees,0.0
1976,1976-07-01,Surtees,2.0
1976,1976-08-01,Surtees,0.0
1976,1976-09-01,Surtees,0.0
1976,1976-10-01,Surtees,3.0
1977,1977-01-01,Surtees,0.0
1977,1977-03-01,Surtees,0.0
1977,1977-04-01,Surtees,0.0
1977,1977-05-01,Surtees,0.0
1977,1977-06-01,Surtees,3.0
1977,1977-07-01,Surtees,2.0
1977,1977-08-01,Surtees,0.0
1977,1977-09-01,Surtees,0.0
1977,1977-10-01,Surtees,1.0
1978,1978-01-01,Surtees,0.0
1978,1978-03-01,Surtees,0.0
1978,1978-04-01,Surtees,0.0
1978,1978-05-01,Surtees,0.0
1978,1978-06-01,Surtees,0.0
1978,1978-07-01,Surtees,0.0
1978,1978-08-01,Surtees,1.0
1978,1978-09-01,Surtees,0.0
1978,1978-10-01,Surtees,0.0
1974,1974-03-01,Hesketh,0.0
1974,1974-04-01,Hesketh,0.0
1974,1974-05-01,Hesketh,0.0
1974,1974-06-01,Hesketh,4.0
1974,1974-07-01,Hesketh,0.0
1974,1974-08-01,Hesketh,4.0
1974,1974-09-01,Hesketh,3.0
1974,1974-10-01,Hesketh,4.0
1975,1975-01-01,Hesketh,7.0
1975,1975-03-01,Hesketh,0.0
1975,1975-04-01,Hesketh,0.0
1975,1975-05-01,Hesketh,0.0
1975,1975-06-01,Hesketh,9.0
1975,1975-07-01,Hesketh,9.0
1975,1975-08-01,Hesketh,3.0
1975,1975-09-01,Hesketh,2.0
1975,1975-10-01,Hesketh,3.0
1976,1976-03-01,Hesketh,0.0
1976,1976-05-01,Hesketh,0.0
1976,1976-06-01,Hesketh,0.0
1976,1976-07-01,Hesketh,0.0
1976,1976-08-01,Hesketh,0.0
1976,1976-09-01,Hesketh,0.0
1976,1976-10-01,Hesketh,0.0
1977,1977-05-01,Hesketh,0.0
1977,1977-06-01,Hesketh,0.0
1977,1977-07-01,Hesketh,0.0
1977,1977-08-01,Hesketh,0.0
1977,1977-09-01,Hesketh,0.0
1977,1977-10-01,Hesketh,0.0
1978,1978-01-01,Hesketh,0.0
1978,1978-03-01,Hesketh,0.0
1978,1978-04-01,Hesketh,0.0
1978,1978-05-01,Hesketh,0.0
1978,1978-03-01,Martini,0.0
1978,1978-05-01,Martini,0.0
1978,1978-07-01,Martini,0.0
1978,1978-08-01,Martini,0.0
1978,1978-10-01,Martini,0.0
1958,1958-05-01,BRM,8.0
1958,1958-06-01,BRM,2.0
1958,1958-07-01,BRM,2.0
1958,1958-08-01,BRM,3.0
1958,1958-09-01,BRM,0.0
1958,1958-10-01,BRM,5.0
1959,1959-05-01,BRM,8.0
1959,1959-07-01,BRM,6.0
1959,1959-08-01,BRM,4.0
1959,1959-09-01,BRM,0.0
1960,1960-02-01,BRM,0.0
1960,1960-05-01,BRM,2.0
1960,1960-06-01,BRM,4.0
1960,1960-07-01,BRM,0.0
1960,1960-08-01,BRM,0.0
1960,1960-11-01,BRM,2.0
1961,1961-05-01,BRM,0.0
1961,1961-06-01,BRM,0.0
1961,1961-07-01,BRM,1.0
1961,1961-08-01,BRM,0.0
1961,1961-09-01,BRM,2.0
1961,1961-10-01,BRM,4.0
1962,1962-05-01,BRM,9.0
1962,1962-06-01,BRM,7.0
1962,1962-07-01,BRM,7.0
1962,1962-08-01,BRM,9.0
1962,1962-09-01,BRM,9.0
1962,1962-10-01,BRM,6.0
1962,1962-12-01,BRM,9.0
1963,1963-05-01,BRM,9.0
1963,1963-06-01,BRM,5.0
1963,1963-07-01,BRM,4.0
1963,1963-08-01,BRM,4.0
1963,1963-09-01,BRM,6.0
1963,1963-10-01,BRM,13.0
1963,1963-12-01,BRM,4.0
1964,1964-05-01,BRM,12.0
1964,1964-06-01,BRM,9.0
1964,1964-07-01,BRM,6.0
1964,1964-08-01,BRM,12.0
1964,1964-09-01,BRM,3.0
1964,1964-10-01,BRM,9.0
1965,1965-01-01,BRM,4.0
1965,1965-05-01,BRM,9.0
1965,1965-06-01,BRM,12.0
1965,1965-07-01,BRM,12.0
1965,1965-08-01,BRM,6.0
1965,1965-09-01,BRM,9.0
1965,1965-10-01,BRM,9.0
1966,1966-05-01,BRM,9.0
1966,1966-06-01,BRM,0.0
1966,1966-07-01,BRM,10.0
1966,1966-08-01,BRM,3.0
1966,1966-09-01,BRM,0.0
1966,1966-10-01,BRM,0.0
1967,1967-01-01,BRM,0.0
1967,1967-05-01,BRM,1.0
1967,1967-06-01,BRM,8.0
1967,1967-07-01,BRM,4.0
1967,1967-08-01,BRM,2.0
1967,1967-09-01,BRM,2.0
1967,1967-10-01,BRM,2.0
1968,1968-01-01,BRM,0.0
1968,1968-05-01,BRM,6.0
1968,1968-06-01,BRM,10.0
1968,1968-07-01,BRM,1.0
1968,1968-08-01,BRM,1.0
1968,1968-09-01,BRM,7.0
1968,1968-10-01,BRM,0.0
1968,1968-11-01,BRM,3.0
1969,1969-03-01,BRM,0.0
1969,1969-05-01,BRM,2.0
1969,1969-06-01,BRM,0.0
1969,1969-07-01,BRM,0.0
1969,1969-08-01,BRM,0.0
1969,1969-09-01,BRM,0.0
1969,1969-10-01,BRM,5.0
1970,1970-03-01,BRM,0.0
1970,1970-04-01,BRM,0.0
1970,1970-05-01,BRM,1.0
1970,1970-06-01,BRM,9.0
1970,1970-07-01,BRM,0.0
1970,1970-08-01,BRM,5.0
1970,1970-09-01,BRM,3.0
1970,1970-10-01,BRM,7.0
1971,1971-03-01,BRM,0.0
1971,1971-04-01,BRM,3.0
1971,1971-05-01,BRM,0.0
1971,1971-06-01,BRM,6.0
1971,1971-07-01,BRM,3.0
1971,1971-08-01,BRM,9.0
1971,1971-09-01,BRM,9.0
1971,1971-10-01,BRM,6.0
1972,1972-01-01,BRM,0.0
1972,1972-03-01,BRM,0.0
1972,1972-05-01,BRM,9.0
1972,1972-06-01,BRM,0.0
1972,1972-07-01,BRM,3.0
1972,1972-08-01,BRM,1.0
1972,1972-09-01,BRM,1.0
1972,1972-10-01,BRM,0.0
1973,1973-01-01,BRM,0.0
1973,1973-02-01,BRM,1.0
1973,1973-03-01,BRM,0.0
1973,1973-04-01,BRM,2.0
1973,1973-05-01,BRM,2.0
1973,1973-06-01,BRM,0.0
1973,1973-07-01,BRM,2.0
1973,1973-08-01,BRM,2.0
1973,1973-09-01,BRM,3.0
1973,1973-10-01,BRM,0.0
1974,1974-01-01,BRM,2.0
1974,1974-03-01,BRM,6.0
1974,1974-04-01,BRM,0.0
1974,1974-05-01,BRM,2.0
1974,1974-06-01,BRM,0.0
1974,1974-07-01,BRM,0.0
1974,1974-08-01,BRM,0.0
1974,1974-09-01,BRM,0.0
1974,1974-10-01,BRM,0.0
1975,1975-01-01,BRM,0.0
1975,1975-03-01,BRM,0.0
1975,1975-04-01,BRM,0.0
1975,1975-05-01,BRM,0.0
1975,1975-06-01,BRM,0.0
1975,1975-07-01,BRM,0.0
1975,1975-08-01,BRM,0.0
1975,1975-09-01,BRM,0.0
1976,1976-01-01,BRM,0.0
1977,1977-01-01,BRM,0.0
1977,1977-03-01,BRM,0.0
1977,1977-05-01,BRM,0.0
1977,1977-06-01,BRM,0.0
1977,1977-07-01,BRM,0.0
1977,1977-08-01,BRM,0.0
1977,1977-09-01,BRM,0.0
1974,1974-09-01,Penske,0.0
1974,1974-10-01,Penske,0.0
1975,1975-01-01,Penske,0.0
1975,1975-03-01,Penske,0.0
1975,1975-04-01,Penske,0.0
1975,1975-05-01,Penske,0.0
1975,1975-06-01,Penske,2.0
1975,1975-07-01,Penske,0.0
1975,1975-10-01,Penske,0.0
1976,1976-01-01,Penske,0.0
1976,1976-03-01,Penske,2.0
1976,1976-05-01,Penske,0.0
1976,1976-06-01,Penske,0.0
1976,1976-07-01,Penske,8.0
1976,1976-08-01,Penske,9.0
1976,1976-09-01,Penske,0.0
1976,1976-10-01,Penske,1.0
1977,1977-04-01,Penske,1.0
1977,1977-05-01,Penske,0.0
1977,1977-06-01,Penske,0.0
1977,1977-07-01,Penske,0.0
1977,1977-08-01,Penske,0.0
1977,1977-09-01,Penske,0.0
1977,1977-10-01,Penske,0.0
1977,1977-05-01,LEC,0.0
1977,1977-06-01,LEC,0.0
1977,1977-07-01,LEC,0.0
1977,1977-07-01,McGuire,0.0
1976,1976-05-01,Boro,0.0
1976,1976-06-01,Boro,0.0
1976,1976-08-01,Boro,0.0
1976,1976-09-01,Boro,0.0
1977,1977-08-01,Boro,0.0
1977,1977-09-01,Boro,0.0
1977,1977-09-01,Apollon,0.0
1976,1976-10-01,Kojima,0.0
1977,1977-10-01,Kojima,0.0
1974,1974-09-01,Parnelli,0.0
1974,1974-10-01,Parnelli,0.0
1975,1975-01-01,Parnelli,0.0
1975,1975-03-01,Parnelli,0.0
1975,1975-04-01,Parnelli,0.0
1975,1975-05-01,Parnelli,0.0
1975,1975-06-01,Parnelli,3.0
1975,1975-07-01,Parnelli,2.0
1975,1975-08-01,Parnelli,0.0
1975,1975-09-01,Parnelli,0.0
1975,1975-10-01,Parnelli,0.0
1976,1976-03-01,Parnelli,1.0
1974,1974-07-01,Maki,0.0
1974,1974-08-01,Maki,0.0
1975,1975-06-01,Maki,0.0
1975,1975-07-01,Maki,0.0
1975,1975-08-01,Maki,0.0
1975,1975-09-01,Maki,0.0
1976,1976-10-01,Maki,0.0
1975,1975-03-01,Embassy Hill,0.0
1975,1975-05-01,Embassy Hill,0.0
1975,1975-06-01,Embassy Hill,1.0
1975,1975-07-01,Embassy Hill,0.0
1975,1975-08-01,Embassy Hill,2.0
1975,1975-09-01,Embassy Hill,0.0
1975,1975-10-01,Embassy Hill,0.0
1974,1974-07-01,Lyncar,0.0
1975,1975-07-01,Lyncar,0.0
1974,1974-04-01,Trojan,0.0
1974,1974-05-01,Trojan,0.0
1974,1974-06-01,Trojan,0.0
1974,1974-07-01,Trojan,0.0
1974,1974-08-01,Trojan,0.0
1974,1974-09-01,Trojan,0.0
1974,1974-04-01,Amon,0.0
1974,1974-05-01,Amon,0.0
1974,1974-08-01,Amon,0.0
1974,1974-09-01,Amon,0.0
1974,1974-05-01,Token,0.0
1974,1974-07-01,Token,0.0
1974,1974-08-01,Token,0.0
1973,1973-01-01,Iso Marlboro,0.0
1973,1973-02-01,Iso Marlboro,0.0
1973,1973-03-01,Iso Marlboro,0.0
1973,1973-04-01,Iso Marlboro,0.0
1973,1973-05-01,Iso Marlboro,0.0
1973,1973-06-01,Iso Marlboro,0.0
1973,1973-07-01,Iso Marlboro,1.0
1973,1973-08-01,Iso Marlboro,0.0
1973,1973-09-01,Iso Marlboro,1.0
1973,1973-10-01,Iso Marlboro,0.0
1974,1974-01-01,Iso Marlboro,0.0
1974,1974-03-01,Iso Marlboro,1.0
1974,1974-04-01,Iso Marlboro,0.0
1974,1974-05-01,Iso Marlboro,0.0
1974,1974-06-01,Iso Marlboro,0.0
1974,1974-07-01,Iso Marlboro,0.0
1974,1974-08-01,Iso Marlboro,0.0
1974,1974-09-01,Iso Marlboro,3.0
1974,1974-10-01,Iso Marlboro,0.0
1972,1972-06-01,Tecno,0.0
1972,1972-07-01,Tecno,0.0
1972,1972-08-01,Tecno,0.0
1972,1972-09-01,Tecno,0.0
1972,1972-10-01,Tecno,0.0
1973,1973-05-01,Tecno,1.0
1973,1973-06-01,Tecno,0.0
1973,1973-07-01,Tecno,0.0
1967,1967-05-01,Matra,0.0
1967,1967-08-01,Matra,0.0
1968,1968-05-01,Matra,0.0
1968,1968-06-01,Matra,6.0
1968,1968-07-01,Matra,0.0
1968,1968-08-01,Matra,0.0
1968,1968-09-01,Matra,2.0
1968,1968-10-01,Matra,0.0
1968,1968-11-01,Matra,0.0
1970,1970-03-01,Matra,3.0
1970,1970-04-01,Matra,0.0
1970,1970-05-01,Matra,4.0
1970,1970-06-01,Matra,6.0
1970,1970-07-01,Matra,2.0
1970,1970-08-01,Matra,2.0
1970,1970-09-01,Matra,4.0
1970,1970-10-01,Matra,2.0
1971,1971-03-01,Matra,2.0
1971,1971-04-01,Matra,4.0
1971,1971-05-01,Matra,0.0
1971,1971-06-01,Matra,0.0
1971,1971-07-01,Matra,2.0
1971,1971-08-01,Matra,0.0
1971,1971-09-01,Matra,1.0
1971,1971-10-01,Matra,0.0
1972,1972-01-01,Matra,0.0
1972,1972-03-01,Matra,0.0
1972,1972-05-01,Matra,1.0
1972,1972-06-01,Matra,1.0
1972,1972-07-01,Matra,7.0
1972,1972-08-01,Matra,2.0
1972,1972-09-01,Matra,1.0
1972,1972-10-01,Matra,0.0
1972,1972-07-01,Politoys,0.0
1972,1972-08-01,Connew,0.0
1970,1970-06-01,Bellasi,0.0
1970,1970-07-01,Bellasi,0.0
1970,1970-08-01,Bellasi,0.0
1970,1970-09-01,Bellasi,0.0
1971,1971-09-01,Bellasi,0.0
1962,1962-09-01,De Tomaso,0.0
1963,1963-05-01,De Tomaso,0.0
1963,1963-06-01,De Tomaso,0.0
1963,1963-07-01,De Tomaso,0.0
1970,1970-03-01,De Tomaso,0.0
1970,1970-04-01,De Tomaso,0.0
1970,1970-05-01,De Tomaso,0.0
1970,1970-06-01,De Tomaso,0.0
1970,1970-08-01,De Tomaso,0.0
1970,1970-09-01,De Tomaso,0.0
1970,1970-10-01,De Tomaso,0.0
1958,1958-01-01,Cooper,8.0
1958,1958-05-01,Cooper,11.0
1958,1958-06-01,Cooper,0.0
1958,1958-07-01,Cooper,4.0
1958,1958-08-01,Cooper,6.0
1958,1958-09-01,Cooper,2.0
1958,1958-10-01,Cooper,0.0
1962,1962-07-01,Cooper,0.0
1962,1962-12-01,LDS,0.0
1963,1963-12-01,LDS,0.0
1968,1968-01-01,LDS,0.0
1967,1967-08-01,Protos,0.0
1966,1966-07-01,Shannon,0.0
1963,1963-05-01,Scirocco,0.0
1963,1963-06-01,Scirocco,0.0
1963,1963-07-01,Scirocco,0.0
1963,1963-08-01,Scirocco,0.0
1963,1963-09-01,Scirocco,0.0
1964,1964-05-01,Scirocco,0.0
1964,1964-06-01,Scirocco,0.0
1964,1964-08-01,Scirocco,0.0
1965,1965-01-01,RE,0.0
1963,1963-06-01,BRP,3.0
1963,1963-07-01,BRP,0.0
1963,1963-09-01,BRP,3.0
1964,1964-05-01,BRP,0.0
1964,1964-06-01,BRP,0.0
1964,1964-07-01,BRP,0.0
1964,1964-08-01,BRP,2.0
1964,1964-09-01,BRP,2.0
1964,1964-10-01,BRP,1.0
1958,1958-05-01,Porsche,0.0
1958,1958-08-01,Porsche,0.0
1959,1959-05-01,Porsche,0.0
1959,1959-12-01,Porsche,0.0
1960,1960-09-01,Porsche,1.0
1961,1961-05-01,Porsche,2.0
1961,1961-06-01,Porsche,1.0
1961,1961-07-01,Porsche,8.0
1961,1961-08-01,Porsche,0.0
1961,1961-09-01,Porsche,6.0
1961,1961-10-01,Porsche,6.0
1962,1962-05-01,Porsche,1.0
1962,1962-06-01,Porsche,2.0
1962,1962-07-01,Porsche,9.0
1962,1962-08-01,Porsche,4.0
1962,1962-09-01,Porsche,1.0
1962,1962-10-01,Porsche,2.0
1962,1962-12-01,Porsche,0.0
1963,1963-05-01,Porsche,0.0
1963,1963-06-01,Porsche,1.0
1963,1963-07-01,Porsche,0.0
1963,1963-08-01,Porsche,3.0
1963,1963-09-01,Porsche,0.0
1963,1963-10-01,Porsche,1.0
1963,1963-12-01,Porsche,0.0
1964,1964-05-01,Porsche,0.0
1964,1964-09-01,Derrington,0.0
1961,1961-07-01,Gilby,0.0
1962,1962-07-01,Gilby,0.0
1962,1962-08-01,Gilby,0.0
1962,1962-09-01,Gilby,0.0
1963,1963-07-01,Gilby,0.0
1963,1963-08-01,Gilby,0.0
1963,1963-09-01,Gilby,0.0
1963,1963-10-01,Stebro,0.0
1961,1961-05-01,Emeryson,0.0
1961,1961-07-01,Emeryson,0.0
1961,1961-09-01,Emeryson,0.0
1962,1962-05-01,Emeryson,0.0
1962,1962-07-01,Emeryson,0.0
1962,1962-09-01,Emeryson,0.0
1962,1962-12-01,Emeryson,0.0
1962,1962-08-01,ENB,0.0
1959,1959-07-01,JBW,0.0
1960,1960-05-01,JBW,0.0
1960,1960-07-01,JBW,0.0
1960,1960-09-01,JBW,0.0
1961,1961-07-01,JBW,0.0
1961,1961-09-01,JBW,0.0
1961,1961-07-01,Ferguson,0.0
1961,1961-08-01,MBM,0.0
1960,1960-02-01,Behra-Porsche,0.0
1960,1960-09-01,Behra-Porsche,0.0
1958,1958-01-01,Maserati,3.0
1958,1958-05-01,Maserati,0.0
1958,1958-06-01,Maserati,0.0
1958,1958-07-01,Maserati,3.0
1958,1958-08-01,Maserati,0.0
1958,1958-09-01,Maserati,0.0
1958,1958-10-01,Maserati,0.0
1959,1959-05-01,Maserati,0.0
1959,1959-07-01,Maserati,0.0
1959,1959-09-01,Maserati,0.0
1959,1959-12-01,Maserati,0.0
1960,1960-02-01,Maserati,0.0
1960,1960-09-01,Maserati,0.0
1960,1960-11-01,Maserati,0.0
1960,1960-05-01,Scarab,0.0
1960,1960-06-01,Scarab,0.0
1960,1960-07-01,Scarab,0.0
1960,1960-11-01,Scarab,0.0
1959,1959-05-01,Watson,8.0
1960,1960-05-01,Watson,8.0
1959,1959-05-01,Epperly,3.0
1960,1960-05-01,Epperly,4.0
1959,1959-05-01,Phillips,0.0
1960,1960-05-01,Phillips,3.0
1959,1959-05-01,Lesovsky,5.0
1960,1960-05-01,Lesovsky,2.0
1960,1960-05-01,Trevis,1.0
1960,1960-05-01,Meskowski,0.0
1959,1959-05-01,Kurtis Kraft,0.0
1959,1959-12-01,Kurtis Kraft,0.0
1960,1960-05-01,Kurtis Kraft,0.0
1959,1959-05-01,Kuzma,0.0
1960,1960-05-01,Kuzma,0.0
1959,1959-05-01,Christensen,0.0
1960,1960-05-01,Christensen,0.0
1960,1960-05-01,Ewing,0.0
1959,1959-05-01,Aston Martin,0.0
1959,1959-07-01,Aston Martin,0.0
1959,1959-08-01,Aston Martin,0.0
1959,1959-09-01,Aston Martin,0.0
1960,1960-06-01,Aston Martin,0.0
1960,1960-07-01,Aston Martin,0.0
2021,2021-03-01,Aston Martin,1.0
2021,2021-04-01,Aston Martin,4.0
2021,2021-05-01,Aston Martin,14.0
2021,2021-06-01,Aston Martin,25.0
2021,2021-07-01,Aston Martin,4.0
2021,2021-08-01,Aston Martin,5.0
2021,2021-09-01,Aston Martin,6.0
2021,2021-10-01,Aston Martin,3.0
2021,2021-11-01,Aston Martin,15.0
2021,2021-12-01,Aston Martin,0.0
2022,2022-03-01,Aston Martin,0.0
2022,2022-04-01,Aston Martin,5.0
2022,2022-05-01,Aston Martin,2.0
2022,2022-06-01,Aston Martin,9.0
2022,2022-07-01,Aston Martin,4.0
2022,2022-08-01,Aston Martin,4.0
2022,2022-09-01,Aston Martin,1.0
2022,2022-10-01,Aston Martin,24.0
2022,2022-11-01,Aston Martin,6.0
2023,2023-03-01,Aston Martin,38.0
2023,2023-04-01,Aston Martin,49.0
2023,2023-05-01,Aston Martin,33.0
2023,2023-06-01,Aston Martin,34.0
2023,2023-07-01,Aston Martin,42.0
2023,2023-08-01,Aston Martin,19.0
2023,2023-09-01,Aston Martin,6.0
2023,2023-10-01,Aston Martin,15.0
2023,2023-11-01,Aston Martin,44.0
2024,2024-03-01,Aston Martin,25.0
2024,2024-04-01,Aston Martin,15.0
2024,2024-05-01,Aston Martin,4.0
2024,2024-06-01,Aston Martin,14.0
2024,2024-07-01,Aston Martin,15.0
2024,2024-08-01,Aston Martin,1.0
2024,2024-09-01,Aston Martin,12.0
2024,2024-10-01,Aston Martin,0.0
2024,2024-11-01,Aston Martin,0.0
2024,2024-12-01,Aston Martin,8.0
2025,2025-03-01,Aston Martin,10.0
2025,2025-04-01,Aston Martin,0.0
2025,2025-05-01,Aston Martin,0.0
2025,2025-06-01,Aston Martin,14.0
2025,2025-07-01,Aston Martin,8.0
2025,2025-08-01,Aston Martin,26.0
1958,1958-05-01,Vanwall,8.0
1958,1958-06-01,Vanwall,8.0
1958,1958-07-01,Vanwall,9.0
1958,1958-08-01,Vanwall,16.0
1958,1958-09-01,Vanwall,8.0
1958,1958-10-01,Vanwall,9.0
1959,1959-07-01,Vanwall,0.0
1960,1960-07-01,Vanwall,0.0
1959,1959-05-01,Moore,0.0
1959,1959-05-01,Dunn,0.0
1959,1959-05-01,Elder,0.0
1959,1959-05-01,Sutton,0.0
1959,1959-07-01,Fry,0.0
1959,1959-12-01,Tec-Mec,0.0
1958,1958-05-01,Connaught,0.0
1958,1958-07-01,Connaught,0.0
1959,1959-12-01,Connaught,0.0
1958,1958-05-01,OSCA,0.0
2010,2010-03-01,Mercedes,29.0
2010,2010-04-01,Mercedes,31.0
2010,2010-05-01,Mercedes,40.0
2010,2010-06-01,Mercedes,9.0
2010,2010-07-01,Mercedes,23.0
2010,2010-08-01,Mercedes,14.0
2010,2010-09-01,Mercedes,22.0
2010,2010-10-01,Mercedes,20.0
2010,2010-11-01,Mercedes,26.0
2011,2011-03-01,Mercedes,0.0
2011,2011-04-01,Mercedes,16.0
2011,2011-05-01,Mercedes,24.0
2011,2011-06-01,Mercedes,18.0
2011,2011-07-01,Mercedes,22.0
2011,2011-08-01,Mercedes,18.0
2011,2011-09-01,Mercedes,16.0
2011,2011-10-01,Mercedes,31.0
2011,2011-11-01,Mercedes,20.0
2012,2012-03-01,Mercedes,1.0
2012,2012-04-01,Mercedes,36.0
2012,2012-05-01,Mercedes,24.0
2012,2012-06-01,Mercedes,31.0
2012,2012-07-01,Mercedes,14.0
2012,2012-09-01,Mercedes,30.0
2012,2012-10-01,Mercedes,0.0
2012,2012-11-01,Mercedes,6.0
2013,2013-03-01,Mercedes,37.0
2013,2013-04-01,Mercedes,27.0
2013,2013-05-01,Mercedes,45.0
2013,2013-06-01,Mercedes,62.0
2013,2013-07-01,Mercedes,37.0
2013,2013-08-01,Mercedes,27.0
2013,2013-09-01,Mercedes,32.0
2013,2013-10-01,Mercedes,46.0
2013,2013-11-01,Mercedes,47.0
2014,2014-03-01,Mercedes,68.0
2014,2014-04-01,Mercedes,86.0
2014,2014-05-01,Mercedes,86.0
2014,2014-06-01,Mercedes,61.0
2014,2014-07-01,Mercedes,92.0
2014,2014-08-01,Mercedes,18.0
2014,2014-09-01,Mercedes,68.0
2014,2014-10-01,Mercedes,86.0
2014,2014-11-01,Mercedes,136.0
2015,2015-03-01,Mercedes,76.0
2015,2015-04-01,Mercedes,83.0
2015,2015-05-01,Mercedes,83.0
2015,2015-06-01,Mercedes,86.0
2015,2015-07-01,Mercedes,55.0
2015,2015-08-01,Mercedes,43.0
2015,2015-09-01,Mercedes,80.0
2015,2015-10-01,Mercedes,68.0
2015,2015-11-01,Mercedes,129.0
2016,2016-03-01,Mercedes,43.0
2016,2016-04-01,Mercedes,71.0
2016,2016-05-01,Mercedes,74.0
2016,2016-06-01,Mercedes,70.0
2016,2016-07-01,Mercedes,157.0
2016,2016-08-01,Mercedes,40.0
2016,2016-09-01,Mercedes,83.0
2016,2016-10-01,Mercedes,141.0
2016,2016-11-01,Mercedes,86.0
2017,2017-03-01,Mercedes,33.0
2017,2017-04-01,Mercedes,103.0
2017,2017-05-01,Mercedes,43.0
2017,2017-06-01,Mercedes,71.0
2017,2017-07-01,Mercedes,107.0
2017,2017-08-01,Mercedes,35.0
2017,2017-09-01,Mercedes,83.0
2017,2017-10-01,Mercedes,120.0
2017,2017-11-01,Mercedes,73.0
2018,2018-03-01,Mercedes,22.0
2018,2018-04-01,Mercedes,88.0
2018,2018-05-01,Mercedes,68.0
2018,2018-06-01,Mercedes,59.0
2018,2018-07-01,Mercedes,108.0
2018,2018-08-01,Mercedes,30.0
2018,2018-09-01,Mercedes,120.0
2018,2018-10-01,Mercedes,90.0
2018,2018-11-01,Mercedes,70.0
2019,2019-03-01,Mercedes,87.0
2019,2019-04-01,Mercedes,86.0
2019,2019-05-01,Mercedes,84.0
2019,2019-06-01,Mercedes,106.0
2019,2019-07-01,Mercedes,46.0
2019,2019-08-01,Mercedes,29.0
2019,2019-09-01,Mercedes,133.0
2019,2019-10-01,Mercedes,81.0
2019,2019-11-01,Mercedes,49.0
2019,2019-12-01,Mercedes,38.0
2020,2020-07-01,Mercedes,121.0
2020,2020-08-01,Mercedes,143.0
2020,2020-09-01,Mercedes,102.0
2020,2020-10-01,Mercedes,69.0
2020,2020-11-01,Mercedes,98.0
2020,2020-12-01,Mercedes,40.0
2021,2021-03-01,Mercedes,41.0
2021,2021-04-01,Mercedes,19.0
2021,2021-05-01,Mercedes,88.0
2021,2021-06-01,Mercedes,64.0
2021,2021-07-01,Mercedes,73.0
2021,2021-08-01,Mercedes,25.5
2021,2021-09-01,Mercedes,87.0
2021,2021-10-01,Mercedes,63.0
2021,2021-11-01,Mercedes,86.0
2021,2021-12-01,Mercedes,67.0
2022,2022-03-01,Mercedes,38.0
2022,2022-04-01,Mercedes,39.0
